YDH,Load
1630014,666.575
1630015,658.204
1630016,654.656
1630017,668.179
1630018,670.422
1630019,672.077
1630020,692.547
1630021,730.741
1630022,755.323
1630023,745.692
1630100,722.41
1630101,671.804
1630102,613.267
1630103,570.904
1630104,540.155
1630105,525.095
1630106,516.403
1630107,517.405
1630108,530.976
1630109,578.331
1630110,670.783
1630111,721.829
1630112,708.012
1630113,697.617
1630114,688.163
1630115,676.304
1630116,672.699
1630117,687.627
1630118,691.664
1630119,696.215
1630120,712.966
1630121,742.308
1630122,747.263
1630123,727.403
1630200,701.54
1630201,655.677
1630202,603.198
1630203,553.376
1630204,514.14
1630205,497.706
1630206,485.104
1630207,480.474
1630208,495.084
1630209,539.685
1630210,623.03
1630211,683.762
1630212,689.595
1630213,689.997
1630214,689.258
1630215,678.93
1630216,673.96
1630217,668.867
1630218,661.205
1630219,660.139
1630220,668.024
1630221,688.889
1630222,699.567
1630223,677.531
1630300,651.829
1630301,624.32
1630302,582.155
1630303,538.527
1630304,503.415
1630305,485.277
1630306,474.354
1630307,472.882
1630308,478.833
1630309,498.513
1630310,538.948
1630311,583.195
1630312,622.65
1630313,653.836
1630314,666.738
1630315,669.263
1630316,663.934
1630317,651.304
1630318,642.484
1630319,642.957
1630320,656.505
1630321,671.601
1630322,670.42
1630323,642.04
1630400,614.915
1630401,591.715
1630402,553.687
1630403,519.422
1630404,484.107
1630405,467.144
1630406,458.091
1630407,453.841
1630408,457.022
1630409,470.492
1630410,502.871
1630411,538.462
1630412,576.727
1630413,601.752
1630414,605.671
1630415,601.121
1630416,604.451
1630417,605.804
1630418,609.343
1630419,620.54
1630420,645.011
1630421,677.38
1630422,688.173
1630423,665.752
1630500,639.875
1630501,605.065
1630502,561.485
1630503,522.163
1630504,496.161
1630505,483.685
1630506,476.084
1630507,476.88
1630508,493.346
1630509,540.911
1630510,631.778
1630511,690.583
1630512,690.703
1630513,688.113
1630514,684.487
1630515,681.856
1630516,666.777
1630517,658.474
1630518,637.989
1630519,638.913
1630520,659.27
1630521,678.518
1630522,685.691
1630523,674.509
1630600,660.197
1630601,637.815
1630602,586.366
1630603,543.941
1630604,514.25
1630605,507.107
1630606,503.404
1630607,504.634
1630608,522.528
1630609,568.223
1630610,665.243
1630611,710.882
1630612,680.987
1630613,631.741
1630614,594.17
1630615,569.293
1630616,542.345
1630617,551.286
1630618,578.665
1630619,584.715
1630620,634.095
1630621,691.186
1630622,723.053
1630623,704.557
1630700,670.532
1630701,632.425
1630702,581.377
1630703,534.682
1630704,501.825
1630705,483.774
1630706,474.16
1630707,471.687
1630708,488.979
1630709,532.486
1630710,625.241
1630711,677.394
1630712,669.911
1630713,646.037
1630714,635.872
1630715,619.841
1630716,600.005
1630717,597.83
1630718,585.856
1630719,600.718
1630720,625.884
1630721,670.066
1630722,703.086
1630723,682.143
1630800,655.778
1630801,619.373
1630802,569.438
1630803,524.972
1630804,493.59
1630805,474.138
1630806,462.412
1630807,461.217
1630808,471.794
1630809,518.244
1630810,611.811
1630811,667.155
1630812,679.354
1630813,692.314
1630814,704.966
1630815,703.428
1630816,694.406
1630817,679.239
1630818,678.22
1630819,673.954
1630820,683.247
1630821,707.881
1630822,719.041
1630823,695.9
1630900,664.692
1630901,628.059
1630902,574.192
1630903,529.685
1630904,495.626
1630905,480.171
1630906,470.627
1630907,470.241
1630908,487.767
1630909,536.211
1630910,630.738
1630911,684.343
1630912,683.249
1630913,670.258
1630914,645.267
1630915,613.801
1630916,585.29
1630917,572.918
1630918,557.219
1630919,568.299
1630920,617.71
1630921,665.744
1630922,701.3
1630923,685.057
1631000,664.752
1631001,641.956
1631002,601.323
1631003,561.606
1631004,525.77
1631005,509.084
1631006,500.86
1631007,497.551
1631008,501.552
1631009,518.888
1631010,553.26
1631011,594.645
1631012,629.625
1631013,644.856
1631014,642.705
1631015,632.908
1631016,613.394
1631017,590.531
1631018,601.082
1631019,612.238
1631020,625.436
1631021,655.106
1631022,664.706
1631023,642.918
1631100,618.101
1631101,593.701
1631102,554.839
1631103,512.232
1631104,486.499
1631105,466.059
1631106,456.817
1631107,450.441
1631108,450.95
1631109,461.499
1631110,485.029
1631111,527.544
1631112,567.576
1631113,598.054
1631114,598.749
1631115,591.155
1631116,589.845
1631117,592.01
1631118,601.182
1631119,612.221
1631120,633.447
1631121,681.921
1631122,716.906
1631123,693.121
1631200,663.092
1631201,628.923
1631202,595.021
1631203,556.867
1631204,520.285
1631205,501.131
1631206,492.396
1631207,490.636
1631208,493.517
1631209,515.915
1631210,573.189
1631211,670.903
1631212,684.316
1631213,624.046
1631214,583.33
1631215,561.506
1631216,550.816
1631217,537.455
1631218,545.763
1631219,562.624
1631220,609.409
1631221,672.107
1631222,720.603
1631223,714.396
1631300,690.976
1631301,657.309
1631302,619.67
1631303,572.342
1631304,529.926
1631305,502.612
1631306,491.257
1631307,483.348
1631308,487.522
1631309,504.079
1631310,556.905
1631311,656.23
1631312,662.694
1631313,608.704
1631314,564.739
1631315,540.387
1631316,531.715
1631317,526.662
1631318,538.334
1631319,565.757
1631320,604.945
1631321,657.759
1631322,706.109
1631323,700.005
1631400,674.69
1631401,640.919
1631402,608.662
1631403,565.254
1631404,524.669
1631405,495.419
1631406,479.079
1631407,469.492
1631408,468.725
1631409,481.736
1631410,530.591
1631411,621.722
1631412,659.701
1631413,662.646
1631414,660.759
1631415,672.48
1631416,669.854
1631417,653.835
1631418,655.794
1631419,657.978
1631420,666.424
1631421,697.396
1631422,732.75
1631423,719.181
1631500,701.261
1631501,662.829
1631502,630.787
1631503,581.891
1631504,544.453
1631505,516.83
1631506,508.634
1631507,503.168
1631508,506.573
1631509,526.968
1631510,578.726
1631511,666.841
1631512,687.954
1631513,648.82
1631514,607.158
1631515,586.391
1631516,577.412
1631517,564.451
1631518,587.713
1631519,609.823
1631520,633.511
1631521,670.437
1631522,706.511
1631523,697.258
1631600,677.699
1631601,645.775
1631602,611.478
1631603,564.81
1631604,516.913
1631605,488.191
1631606,471.303
1631607,460.038
1631608,458.595
1631609,473.518
1631610,513.187
1631611,587.125
1631612,633.307
1631613,638.643
1631614,638.643
1631615,621.093
1631616,619.008
1631617,627.935
1631618,641.366
1631619,660.82
1631620,680.531
1631621,720.081
1631622,745.813
1631623,737.86
1631700,712.13
1631701,686.972
1631702,663.889
1631703,621.583
1631704,576.975
1631705,547.153
1631706,533.733
1631707,527.241
1631708,528.501
1631709,541.007
1631710,567.162
1631711,597.77
1631712,622.455
1631713,609.992
1631714,588.671
1631715,563.408
1631716,548.687
1631717,544.493
1631718,529.653
1631719,548.985
1631720,601.616
1631721,664.22
1631722,707.418
1631723,696.499
1631800,672.638
1631801,644.974
1631802,620.721
1631803,580.631
1631804,538.443
1631805,513.32
1631806,494.724
1631807,483.066
1631808,480.004
1631809,486.098
1631810,502.024
1631811,528.182
1631812,554.375
1631813,545.139
1631814,528.86
1631815,507.458
1631816,495.478
1631817,488.667
1631818,494.944
1631819,521.459
1631820,578.408
1631821,642.123
1631822,694.796
1631823,683.819
1631900,657.62
1631901,629.253
1631902,591.73
1631903,551.742
1631904,513.815
1631905,491.886
1631906,479.49
1631907,474.965
1631908,479.458
1631909,497.479
1631910,547.558
1631911,636.328
1631912,662.118
1631913,612.555
1631914,567.106
1631915,549.993
1631916,537.827
1631917,533.426
1631918,544.975
1631919,571.573
1631920,620.364
1631921,670.19
1631922,712.493
1631923,699.597
1632000,685.212
1632001,646.932
1632002,607.999
1632003,560.214
1632004,514.511
1632005,492.892
1632006,480.261
1632007,474.231
1632008,474.141
1632009,492.428
1632010,543.579
1632011,633.045
1632012,664.817
1632013,634.486
1632014,613.412
1632015,612.298
1632016,613.264
1632017,615.419
1632018,636.964
1632019,656.044
1632020,668.245
1632021,703.409
1632022,732.332
1632023,720.001
1632100,693.103
1632101,660.664
1632102,621.731
1632103,569.405
1632104,523.583
1632105,495.525
1632106,482.371
1632107,473.019
1632108,470.905
1632109,489.462
1632110,535.792
1632111,625.8
1632112,670.329
1632113,670.815
1632114,670.463
1632115,671.219
1632116,669.601
1632117,658.716
1632118,659.303
1632119,659.25
1632120,670.052
1632121,704.778
1632122,733.312
1632123,722.252
1632200,694.364
1632201,659.225
1632202,619.697
1632203,569.381
1632204,523.721
1632205,496.31
1632206,481.52
1632207,473.339
1632208,472.129
1632209,489.489
1632210,540.102
1632211,628.559
1632212,675.631
1632213,671.487
1632214,662.32
1632215,656.706
1632216,646.278
1632217,629.617
1632218,638.486
1632219,638.67
1632220,654.636
1632221,696.735
1632222,729.44
1632223,715.439
1632300,691.591
1632301,662.833
1632302,627.428
1632303,574.177
1632304,528.42
1632305,501.568
1632306,487.459
1632307,478.911
1632308,480.083
1632309,494.379
1632310,545.901
1632311,630.595
1632312,665.944
1632313,633.576
1632314,597.959
1632315,565.826
1632316,544.936
1632317,538.609
1632318,547.505
1632319,568.341
1632320,609.869
1632321,657.639
1632322,694.873
1632323,682.585
1632400,656.52
1632401,630.246
1632402,604.972
1632403,561.489
1632404,517.399
1632405,491.543
1632406,475.306
1632407,468.044
1632408,468.832
1632409,479.021
1632410,503.182
1632411,540.364
1632412,570.68
1632413,560.816
1632414,538.027
1632415,510.059
1632416,490.6
1632417,484.154
1632418,489.47
1632419,516.168
1632420,568.95
1632421,627.467
1632422,666.579
1632423,650.431
1632500,625.695
1632501,604.04
1632502,580.928
1632503,543.29
1632504,502.599
1632505,478.624
1632506,461.279
1632507,454.526
1632508,452.904
1632509,460.07
1632510,478.178
1632511,510.496
1632512,558.073
1632513,607.942
1632514,640.366
1632515,654.973
1632516,665.294
1632517,672.433
1632518,674.904
1632519,680.883
1632520,697.126
1632521,740.755
1632522,773.809
1632523,758.166
1632600,735.077
1632601,705.15
1632602,673.85
1632603,630.423
1632604,592.475
1632605,568.342
1632606,557.615
1632607,552.278
1632608,556.915
1632609,576.709
1632610,630.994
1632611,715.603
1632612,757.102
1632613,767.184
1632614,769.921
1632615,766.256
1632616,766.631
1632617,760.763
1632618,764.455
1632619,762.952
1632620,768.384
1632621,804.105
1632622,832.391
1632623,819.955
1632700,790.702
1632701,758.717
1632702,723.65
1632703,674.452
1632704,626.472
1632705,599.877
1632706,585.583
1632707,576.704
1632708,576.911
1632709,593.864
1632710,641.719
1632711,720.311
1632712,760.525
1632713,764.08
1632714,762.552
1632715,755.163
1632716,751.048
1632717,740.272
1632718,752.882
1632719,759.603
1632720,759.954
1632721,793.132
1632722,820.424
1632723,808.145
1632800,786.098
1632801,755.393
1632802,725.372
1632803,680.261
1632804,633.754
1632805,601.8
1632806,584.361
1632807,573.157
1632808,574.659
1632809,592.826
1632810,632.544
1632811,701.035
1632812,744.185
1632813,762.692
1632814,752.065
1632815,738.939
1632816,717.831
1632817,685.88
1632818,689.014
1632819,708.716
1632820,728.575
1632821,771.923
1632822,793.28
1632823,779.709
1632900,758.445
1632901,729.897
1632902,694.242
1632903,647.482
1632904,597.241
1632905,564.859
1632906,548.539
1632907,537.687
1632908,536.321
1632909,542.618
1632910,562.689
1632911,595.984
1632912,641.592
1632913,690.898
1632914,721.829
1632915,733.743
1632916,728.068
1632917,702.38
1632918,671.366
1632919,653.611
1632920,646.452
1632921,655.66
1632922,654.933
1632923,641.035
1633000,628.927
1633001,620.374
1633002,604.708
1633003,573.634
1633004,532.478
1633005,506.183
1633006,490.988
1633007,482.122
1633008,480.518
1633009,482.164
1633010,519.404
1633011,561.288
1633012,594.577
1633013,627.955
1633014,649.181
1633015,659.816
1633016,662.803
1633017,655.003
1633018,646.209
1633019,643.659
1633020,654.931
1633021,686.726
1633022,705.871
1633023,689.553
1633100,670.079
1633101,644.083
1633102,616.951
1633103,575.113
1633104,531.926
1633105,499.978
1633106,482.492
1633107,472.47
1633108,471.44
1633109,477.799
1633110,499.453
1633111,534.872
1633112,573.475
1633113,611.501
1633114,630.924
1633115,630.419
1633116,637.608
1633117,635.111
1633118,632.292
1633119,634.905
1633120,645.288
1633121,686.822
1633122,708.136
1633123,694.815
1633200,672.751
1633201,650.746
1633202,628.341
1633203,588.514
1633204,549.114
1633205,521.095
1633206,506.053
1633207,499.191
1633208,497.54
1633209,503.875
1633210,519.73
1633211,553.44
1633212,591.479
1633213,619.188
1633214,634.779
1633215,654.009
1633216,668.864
1633217,674.351
1633218,675.665
1633219,674.978
1633220,690.374
1633221,742.271
1633222,776.015
1633223,763.625
1633300,736.366
1633301,705.243
1633302,667.426
1633303,624.67
1633304,582.09
1633305,558.049
1633306,549.634
1633307,546.548
1633308,549.679
1633309,569.571
1633310,620.229
1633311,709.04
1633312,756.404
1633313,734.21
1633314,714.419
1633315,686.969
1633316,650.998
1633317,620.89
1633318,622.052
1633319,642.539
1633320,690.912
1633321,749.081
1633322,794.973
1633323,785.535
1633400,766.577
1633401,733.413
1633402,698.152
1633403,642.705
1633404,591.614
1633405,559.672
1633406,541.241
1633407,528.402
1633408,522.903
1633409,532.226
1633410,580.057
1633411,666.659
1633412,715.26
1633413,723.615
1633414,733.383
1633415,738.245
1633416,739.207
1633417,733.781
1633418,728.406
1633419,720.175
1633420,720.968
1633421,750.333
1633422,765.51
1633423,752.041
1633500,730.212
1633501,692.609
1633502,654.692
1633503,596.516
1633504,544.513
1633505,511.058
1633506,497.293
1633507,488.653
1633508,484.825
1633509,501.101
1633510,549.839
1633511,635.348
1633512,689.039
1633513,676.149
1633514,673.42
1633515,676.702
1633516,673.337
1633517,662.907
1633518,674.186
1633519,675.519
1633520,684.273
1633521,713.585
1633522,737.058
1633523,725.506
1633600,701.592
1633601,670.799
1633602,632.088
1633603,576.29
1633604,524.962
1633605,494.202
1633606,475.842
1633607,472.99
1633608,471.59
1633609,488.213
1633610,537.576
1633611,625.411
1633612,670.816
1633613,658.163
1633614,624.737
1633615,634.643
1633616,632.806
1633617,636.949
1633618,651.261
1633619,659.18
1633620,674.645
1633621,715.777
1633622,741.311
1633623,736.421
1633700,715.378
1633701,690.819
1633702,658.691
1633703,607.4
1633704,562.29
1633705,531.284
1633706,514.792
1633707,506.042
1633708,507.122
1633709,523.933
1633710,569.257
1633711,655.34
1633712,706.093
1633713,696.754
1633714,689.11
1633715,674.992
1633716,668.069
1633717,671.852
1633718,673.424
1633719,672.77
1633720,687.689
1633721,732.136
1633722,753.596
1633723,743.718
1633800,723.585
1633801,697.701
1633802,674.679
1633803,629.083
1633804,581.27
1633805,551.973
1633806,535.97
1633807,528.544
1633808,524.673
1633809,532.772
1633810,559.259
1633811,600.696
1633812,645.634
1633813,678.514
1633814,689.011
1633815,692.977
1633816,693.822
1633817,689.134
1633818,682.993
1633819,685.473
1633820,705.515
1633821,752.336
1633822,781.5
1633823,768.538
1633900,742.488
1633901,720.109
1633902,697.777
1633903,654.891
1633904,612.38
1633905,582.26
1633906,564.634
1633907,555.083
1633908,553.118
1633909,558.105
1633910,572.864
1633911,604.672
1633912,646.968
1633913,688.225
1633914,712.993
1633915,707.696
1633916,698.265
1633917,690.998
1633918,672.278
1633919,676.008
1633920,712.421
1633921,781.254
1633922,822.804
1633923,808.442
1634000,787.422
1634001,756.438
1634002,720.549
1634003,671.948
1634004,628.413
1634005,601.322
1634006,589.354
1634007,581.171
1634008,582.613
1634009,598.69
1634010,652
1634011,739.841
1634012,784.219
1634013,789.419
1634014,799.29
1634015,804.726
1634016,802.738
1634017,792.759
1634018,779.05
1634019,762.106
1634020,757.179
1634021,794.357
1634022,827.119
1634023,816.621
1634100,788.65
1634101,756.292
1634102,717.055
1634103,660.516
1634104,605.659
1634105,577.462
1634106,563.232
1634107,552.742
1634108,552.058
1634109,568.738
1634110,620.078
1634111,709.056
1634112,756.858
1634113,750.677
1634114,733.733
1634115,710.439
1634116,687.687
1634117,665.517
1634118,666.777
1634119,677.297
1634120,701.928
1634121,753.874
1634122,796.835
1634123,792.764
1634200,771.746
1634201,739.928
1634202,703.666
1634203,646.839
1634204,593.12
1634205,563.201
1634206,547.823
1634207,539.033
1634208,536.894
1634209,554.175
1634210,600.798
1634211,680.865
1634212,727.132
1634213,730.689
1634214,731.967
1634215,728.351
1634216,720.795
1634217,707.52
1634218,698.56
1634219,691.098
1634220,701.86
1634221,747.855
1634222,782.456
1634223,774.511
1634300,751.852
1634301,725.826
1634302,690.442
1634303,637.868
1634304,584.18
1634305,557.031
1634306,541.525
1634307,533.817
1634308,533.698
1634309,553.413
1634310,604.253
1634311,692.213
1634312,739.334
1634313,732.158
1634314,727.926
1634315,725.353
1634316,725.799
1634317,717.897
1634318,720.563
1634319,724.786
1634320,739.67
1634321,788.609
1634322,826.203
1634323,822.312
1634400,800.54
1634401,773.675
1634402,739
1634403,686.413
1634404,634.728
1634405,606.842
1634406,590.21
1634407,585.232
1634408,584.541
1634409,597.878
1634410,647.268
1634411,741.681
1634412,793.207
1634413,798.789
1634414,790.497
1634415,781.79
1634416,771.559
1634417,758.7
1634418,761.917
1634419,769.87
1634420,781.794
1634421,819.349
1634422,844.889
1634423,831.523
1634500,812.441
1634501,789.475
1634502,764.807
1634503,720.598
1634504,669.682
1634505,636.124
1634506,618.405
1634507,608.635
1634508,606.732
1634509,614.914
1634510,638.912
1634511,680.677
1634512,729.186
1634513,754.343
1634514,752.832
1634515,746.301
1634516,738.958
1634517,729.846
