YDH,PowerDen
1416217,0.1949238
1416218,0.2092821
1416219,0.2815924
1416220,0.3067932
1416221,0.206138
1416222,0.1656511
1416223,0.02296342
1416300,0.01014687
1416301,0
1416302,0
1416303,0
1416304,0
1416305,0
1416306,0
1416307,0
1416308,0
1416309,0
1416310,0.002815625
1416311,0.183855
1416312,0.05774688
1416313,0.05073437
1416314,0.07453438
1416315,0.08655295
1416316,0.08346239
1416317,0.1291935
1416318,0.1528454
1416319,0.1943832
1416320,0.04798891
1416321,0.06382169
1416322,0.03506762
1416323,0.0119245
1416400,0.002975
1416401,0
1416402,0
1416403,0
1416404,0
1416405,0
1416406,0
1416407,0
1416408,0
1416409,0
1416410,0.000903125
1416411,0.0104125
1416412,0.335835
1416413,0.1068344
1416414,0.05169062
1416415,0.2486244
1416416,0.09765109
1416417,0.2363821
1416418,0.7955467
1416419,0.7271912
1416420,0.1332597
1416421,0.4814747
1416422,0.1523421
1416423,0.001978493
1416500,0.00159375
1416501,0
1416502,0
1416503,0
1416504,0
1416505,0
1416506,0
1416507,0
1416508,0
1416509,0
1416510,0.00626875
1416511,0.186405
1416512,0.351985
1416513,0.1522031
1416514,0.6419094
1416515,0.7580864
1416516,0.8285203
1416517,0.8560881
1416518,0.8330985
1416519,0.7590681
1416520,0.1312892
1416521,0.2701169
1416522,0.3424101
1416523,0.1825652
1416600,0.03814375
1416601,0
1416602,0
1416603,0
1416604,0
1416605,0
1416606,0
1416607,0
1416608,0
1416609,0
1416610,0.03151136
1416611,0.1968812
1416612,0.3625781
1416613,0.5215281
1416614,0.660025
1416615,0.7692311
1416616,0.8339873
1416617,0.8532876
1416618,0.8246796
1416619,0.7485546
1416620,0.6362857
1416621,0.4958018
1416622,0.3127431
1416623,0.1743513
1416700,0.03139688
1416701,0
1416702,0
1416703,0
1416704,0
1416705,0
1416706,0
1416707,0
1416708,0
1416709,0
1416710,0.03193954
1416711,0.1845562
1416712,0.3606656
1416713,0.52105
1416714,0.6602375
1416715,0.7687034
1416716,0.8366187
1416717,0.8611887
1416718,0.8326688
1416719,0.7463
1416720,0.6468374
1416721,0.5032164
1416722,0.3364653
1416723,0.1724468
1416800,0.03145
1416801,0
1416802,0
1416803,0
1416804,0
1416805,0
1416806,0
1416807,0
1416808,0
1416809,0
1416810,0.03229435
1416811,0.1787125
1416812,0.3462687
1416813,0.5010219
1416814,0.6375
1416815,0.7435444
1416816,0.8085339
1416817,0.8320868
1416818,0.8077551
1416819,0.7391913
1416820,0.6251304
1416821,0.4879809
1416822,0.3324196
1416823,0.171879
1416900,0.03214062
1416901,0
1416902,0
1416903,0
1416904,0
1416905,0
1416906,0
1416907,0
1416908,0
1416909,0
1416910,0.0303875
1416911,0.1778094
1416912,0.3533344
1416913,0.5134531
1416914,0.6534375
1416915,0.7611127
1416916,0.8253093
1416917,0.843482
1416918,0.8175158
1416919,0.7463688
1416920,0.6338057
1416921,0.4900329
1416922,0.3345518
1416923,0.1727383
1417000,0.03267188
1417001,0
1417002,0
1417003,0
1417004,0
1417005,0
1417006,0
1417007,0
1417008,0
1417009,0
1417010,0.0146625
1417011,0.1722312
1417012,0.3236375
1417013,0.1293062
1417014,0.1386562
1417015,0.1777454
1417016,0.7983267
1417017,0.7943249
1417018,0.3972988
1417019,0.5663524
1417020,0.2506647
1417021,0.4838404
1417022,0.3359716
1417023,0.1975051
1417100,0.03431875
1417101,0
1417102,0
1417103,0
1417104,0
1417105,0
1417106,0
1417107,0
1417108,0
1417109,0
1417110,0.03291293
1417111,0.1981563
1417112,0.3660844
1417113,0.5264688
1417114,0.6678875
1417115,0.7806094
1417116,0.8513637
1417117,0.8713427
1417118,0.8460293
1417119,0.7719207
1417120,0.65843
1417121,0.5142788
1417122,0.3511642
1417123,0.18404
1417200,0.03373437
1417201,0
1417202,0
1417203,0
1417204,0
1417205,0
1417206,0
1417207,0
1417208,0
1417209,0
1417210,0.03296931
1417211,0.1965094
1417212,0.3648625
1417213,0.5258312
1417214,0.6680469
1417215,0.7806385
1417216,0.8457547
1417217,0.8638815
1417218,0.8327041
1417219,0.7621492
1417220,0.6169087
1417221,0.5089422
1417222,0.3436911
1417223,0.1779546
1417300,0.03479687
1417301,0
1417302,0
1417303,0
1417304,0
1417305,0
1417306,0
1417307,0
1417308,0
1417309,0
1417310,0.03295052
1417311,0.1905062
1417312,0.3477563
1417313,0.3371313
1417314,0.4297813
1417315,0.5834454
1417316,0.8213145
1417317,0.8428637
1417318,0.8205233
1417319,0.7519414
1417320,0.64329
1417321,0.147793
1417322,0.3438164
1417323,0.1794141
1417400,0.03575312
1417401,0
1417402,0
1417403,0
1417404,0
1417405,0
1417406,0
1417407,0
1417408,0
1417409,0
1417410,0
1417411,0.192525
1417412,0.3570531
1417413,0.5150469
1417414,0.6526406
1417415,0.7600227
1417416,0.8281145
1417417,0.8490346
1417418,0.8234081
1417419,0.7465952
1417420,0.6363623
1417421,0.444209
1417422,0.3280622
1417423,0.158645
1417500,0.03532812
1417501,0
1417502,0
1417503,0
1417504,0
1417505,0
1417506,0
1417507,0
1417508,0
1417509,0
1417510,0
1417511,0.1664937
1417512,0.3501469
1417513,0.5051125
1417514,0.631125
1417515,0.7420558
1417516,0.5175487
1417517,0.8232014
1417518,0.2919263
1417519,0.732398
1417520,0.6222233
1417521,0.4901076
1417522,0.3346089
1417523,0.1752373
1417600,0.03601875
1417601,0
1417602,0
1417603,0
1417604,0
1417605,0
1417606,0
1417607,0
1417608,0
1417609,0
1417610,0
1417611,0.0597125
1417612,0.06571562
1417613,0.108375
1417614,0.1060375
1417615,0.2105758
1417616,0.7988905
1417617,0.81993
1417618,0.7943572
1417619,0.7213231
1417620,0.6480673
1417621,0.4834631
1417622,0.3332338
1417623,0.176718
1417700,0.009084376
1417701,0
1417702,0
1417703,0
1417704,0
1417705,0
1417706,0
1417707,0
1417708,0
1417709,0
1417710,0
1417711,0.1813156
1417712,0.3382469
1417713,0.4854032
1417714,0.6269281
1417715,0.3430609
1417716,0.4112768
1417717,0.3549784
1417718,0.8037652
1417719,0.5774377
1417720,0.5326654
1417721,0.4935104
1417722,0.3392119
1417723,0.07133733
1417800,0.05471263
1417801,0
1417802,0
1417803,0
1417804,0
1417805,0
1417806,0
1417807,0
1417808,0
1417809,0
1417810,0
1417811,0.1779156
1417812,0.1128375
1417813,0.1241
1417814,0.2960656
1417815,0.7400853
1417816,0.8095061
1417817,0.8351498
1417818,0.8129338
1417819,0.73865
1417820,0.6339602
1417821,0.4965791
1417822,0.3388523
1417823,0.1776797
1417900,0.0357
1417901,0
1417902,0
1417903,0
1417904,0
1417905,0
1417906,0
1417907,0
1417908,0
1417909,0
1417910,0
1417911,0.176035
1417912,0.3530688
1417913,0.5110094
1417914,0.6521094
1417915,0.7625015
1417916,0.8332298
1417917,0.8578922
1417918,0.8213146
1417919,0.7627246
1417920,0.6082177
1417921,0.5083375
1417922,0.3467744
1417923,0.1784019
1418000,0.02555313
1418001,0
1418002,0
1418003,0
1418004,0
1418005,0
1418006,0
1418007,0
1418008,0
1418009,0
1418010,0
1418011,0.1587906
1418012,0.3487656
1418013,0.5064406
1418014,0.6446187
1418015,0.7497844
1418016,0.8158306
1418017,0.8425156
1418018,0.819674
1418019,0.7501301
1418020,0.6399108
1418021,0.4993322
1418022,0.3419921
1418023,0.1791073
1418100,0.0359125
1418101,0
1418102,0
1418103,0
1418104,0
1418105,0
1418106,0
1418107,0
1418108,0
1418109,0
1418110,0
1418111,0.1790844
1418112,0.327845
1418113,0.484585
1418114,0.625005
1418115,0.697
1418116,0.73338
1418117,0.6038753
1418118,0.7962989
1418119,0.7269422
1418120,0.6213903
1418121,0.4854124
1418122,0.3308955
1418123,0.1721029
1418200,0.034
1418201,0
1418202,0
1418203,0
1418204,0
1418205,0
1418206,0
1418207,0
1418208,0
1418209,0
1418210,0
1418211,0.1756313
1418212,0.04813125
1418213,0.08112187
1418214,0.62475
1418215,0.7313994
1418216,0.7991627
1418217,0.8161588
1418218,0.7925646
1418219,0.7258452
1418220,0.6206195
1418221,0.4814842
1418222,0.3281211
1418223,0.1421946
1418300,0.03044062
1418301,0
1418302,0
1418303,0
1418304,0
1418305,0
1418306,0
1418307,0
1418308,0
1418309,0
1418310,0
1418311,0.1645281
1418312,0.3290031
1418313,0.483225
1418314,0.6178969
1418315,0.7228231
1418316,0.7884967
1418317,0.8120384
1418318,0.7889621
1418319,0.721854
1418320,0.6169317
1418321,0.4816747
1418322,0.3276455
1418323,0.1707825
1418400,0.01344062
1418401,0
1418402,0
1418403,0
1418404,0
1418405,0
1418406,0
1418407,0
1418408,0
1418409,0
1418410,0
1418411,0.06677812
1418412,0.3203438
1418413,0.4804094
1418414,0.6156657
1418415,0.7222142
1418416,0.7896093
1418417,0.8110545
1418418,0.7888913
1418419,0.7238069
1418420,0.6163135
1418421,0.4805011
1418422,0.2971846
1418423,0.151787
1418500,0.02225938
1418501,0
1418502,0
1418503,0
1418504,0
1418505,0
1418506,0
1418507,0
1418508,0
1418509,0
1418510,0
1418511,0.1603312
1418512,0.1084281
1418513,0.1496
1418514,0.5511719
1418515,0.6273122
1418516,0.09760952
1418517,0.08858912
1418518,0.04551013
1418519,0.07274265
1418520,0.1088193
1418521,0.04827845
1418522,0.3361439
1418523,0.1846761
1418600,0.02156875
1418601,0
1418602,0
1418603,0
1418604,0
1418605,0
1418606,0
1418607,0
1418608,0
1418609,0
1418610,0
1418611,0.1805719
1418612,0.3483937
1418613,0.5135594
1418614,0.657475
1418615,0.7691147
1418616,0.8390467
1418617,0.8624847
1418618,0.8367429
1418619,0.7649022
1418620,0.6537942
1418621,0.5124858
1418622,0.3506059
1418623,0.1834037
1418700,0.03596563
1418701,0
1418702,0
1418703,0
1418704,0
1418705,0
1418706,0
1418707,0
1418708,0
1418709,0
1418710,0
1418711,0.1782344
1418712,0.3444625
1418713,0.5048469
1418714,0.6458938
1418715,0.756219
1418716,0.8265738
1418717,0.8499877
1418718,0.8257242
1418719,0.6307
1418720,0.6434653
1418721,0.5049127
1418722,0.3458561
1418723,0.1803669
1418800,0.03458437
1418801,0
1418802,0
1418803,0
1418804,0
1418805,0
1418806,0
1418807,0
1418808,0
1418809,0
1418810,0
1418811,0.0189125
1418812,0.3211938
1418813,0.4843406
1418814,0.6231031
1418815,0.7280673
1418816,0.7952029
1418817,0.8157613
1418818,0.7926121
1418819,0.7260178
1418820,0.6213166
1418821,0.4850762
1418822,0.3299868
1418823,0.1712885
1418900,0.0320875
1418901,0
1418902,0
1418903,0
1418904,0
1418905,0
1418906,0
1418907,0
1418908,0
1418909,0
1418910,0
1418911,0.16745
1418912,0.3026
1418913,0.4820031
1418914,0.5933532
1418915,0.7011686
1418916,0.7933784
1418917,0.8165053
1418918,0.7936251
1418919,0.7230358
1418920,0.0153
1418921,0.4823705
1418922,0.328117
1418923,0.143189
1419000,0.03113125
1419001,0
1419002,0
1419003,0
1419004,0
1419005,0
1419006,0
1419007,0
1419008,0
1419009,0
1419010,0
1419011,0.02459687
1419012,0.3235844
1419013,0.4898656
1419014,0.6278312
1419015,0.735841
1419016,0.804709
1419017,0.8258555
1419018,0.8003809
1419019,0.7332084
1419020,0.6245612
1419021,0.4860389
1419022,0.3261069
1419023,0.01073509
1419100,0.01285625
1419101,0
1419102,0
1419103,0
1419104,0
1419105,0
1419106,0
1419107,0
1419108,0
1419109,0
1419110,0
1419111,0.1111375
1419112,0.3196
1419113,0.442
1419114,0.6177375
1419115,0.7313567
1419116,0.7481649
1419117,0.8261392
1419118,0.8048109
1419119,0.7365718
1419120,0.6307385
1419121,0.492936
1419122,0.3355521
1419123,0.1724942
1419200,0.02820938
1419201,0
1419202,0
1419203,0
1419204,0
1419205,0
1419206,0
1419207,0
1419208,0
1419209,0
1419210,0
1419211,0.1632531
1419212,0.224485
1419213,0.470815
1419214,0.545955
1419215,0.65586
1419216,0.76789
1419217,0.0459
1419218,0.8096992
1419219,0.7419416
1419220,0.63416
1419221,0.4934634
1419222,0.3356034
1419223,0.1716755
1419300,0.03006875
1419301,0
1419302,0
1419303,0
1419304,0
1419305,0
1419306,0
1419307,0
1419308,0
1419309,0
1419310,0
1419311,0.1636781
1419312,0.3273031
1419313,0.4867313
1419314,0.6291594
1419315,0.7382795
1419316,0.8067982
1419317,0.8343359
1419318,0.8123308
1419319,0.7420412
1419320,0.6325802
1419321,0.4931694
1419322,0.3353821
1419323,0.1719978
1419400,0.02948437
1419401,0
1419402,0
1419403,0
1419404,0
1419405,0
1419406,0
1419407,0
1419408,0
1419409,0
1419410,0
1419411,0.1488563
1419412,0.1170875
1419413,0.440895
1419414,0.1896031
1419415,0.5292763
1419416,0.7783164
1419417,0.8079351
1419418,0.7891954
1419419,0.7223678
1419420,0.2808994
1419421,0.4768689
1419422,0.3262863
1419423,0.1692981
1419500,0.01668125
1419501,0
1419502,0
1419503,0
1419504,0
1419505,0
1419506,0
1419507,0
1419508,0
1419509,0
1419510,0
1419511,0.1329187
1419512,0.1676094
1419513,0.4654813
1419514,0.39695
1419515,0.3116585
1419516,0.6256893
1419517,0.8007865
1419518,0.7788151
1419519,0.2279296
1419520,0.05193646
1419521,0.3258021
1419522,0.3185526
1419523,0.1601001
1419600,0.01216562
1419601,0
1419602,0
1419603,0
1419604,0
1419605,0
1419606,0
1419607,0
1419608,0
1419609,0
1419610,0
1419611,0.02836875
1419612,0.06369688
1419613,0.1605969
1419614,0.2226469
1419615,0.1212125
1419616,0.2427893
1419617,0.3441764
1419618,0.7806487
1419619,0.04506346
1419620,0.03583762
1419621,0.08387187
1419622,0.3197403
1419623,0.07481535
1419700,0.00138125
1419701,0
1419702,0
1419703,0
1419704,0
1419705,0
1419706,0
1419707,0
1419708,0
1419709,0
1419710,0
1419711,0.04659063
1419712,0.009881251
1419713,0.4196875
1419714,0.1581
1419715,0.7529546
1419716,0.7829654
1419717,0.8131618
1419718,0.8044854
1419719,0.7461347
1419720,0.6399502
1419721,0.5007938
1419722,0.3405288
1419723,0.1472855
1419800,0.0261375
1419801,0
1419802,0
1419803,0
1419804,0
1419805,0
1419806,0
1419807,0
1419808,0
1419809,0
1419810,0
1419811,0.1284562
1419812,0.3249125
1419813,0.4864125
1419814,0.6279906
1419815,0.7394359
1419816,0.8109643
1419817,0.8372952
1419818,0.8129314
1419819,0.2918942
1419820,0.2925189
1419821,0.1944669
1419822,0.3329312
1419823,0.167851
1419900,0.02555313
1419901,0
1419902,0
1419903,0
1419904,0
1419905,0
1419906,0
1419907,0
1419908,0
1419909,0
1419910,0
1419911,0.158525
1419912,0.327675
1419913,0.4928937
1419914,0.6377125
1419915,0.7482115
1419916,0.8203962
1419917,0.8429791
1419918,0.8178326
1419919,0.7505426
1419920,0.6420673
1419921,0.4677351
1419922,0.3136885
1419923,0.1484313
1420000,0.022525
1420001,0
1420002,0
1420003,0
1420004,0
1420005,0
1420006,0
1420007,0
1420008,0
1420009,0
1420010,0
1420011,0.0788375
1420012,0.2389031
1420013,0.4741938
1420014,0.6189063
1420015,0.7320502
1420016,0.6633588
1420017,0.8233715
1420018,0.8097621
1420019,0.2643981
1420020,0.6003953
1420021,0.3336208
1420022,0.3018749
1420023,0.1360279
1420100,0.020825
1420101,0
1420102,0
1420103,0
1420104,0
1420105,0
1420106,0
1420107,0
1420108,0
1420109,0
1420110,0
1420111,0.076075
1420112,0.04451875
1420113,0.4609656
1420114,0.6041375
1420115,0.5203564
1420116,0.6700729
1420117,0.6081867
1420118,0.5461441
1420119,0.7255237
1420120,0.617934
1420121,0.4813724
1420122,0.3227202
1420123,0.1594235
1420200,0.02225938
1420201,0
1420202,0
1420203,0
1420204,0
1420205,0
1420206,0
1420207,0
1420208,0
1420209,0
1420210,0
1420211,0.1482719
1420212,0.2944719
1420213,0.4735031
1420214,0.6133281
1420215,0.7258518
1420216,0.7968439
1420217,0.8216389
1420218,0.7999274
1420219,0.7315283
1420220,0.6225121
1420221,0.4809074
1420222,0.3195256
1420223,0.1631861
1420300,0.004196875
1420301,0
1420302,0
1420303,0
1420304,0
1420305,0
1420306,0
1420307,0
1420308,0
1420309,0
1420310,0
1420311,0.1438625
1420312,0.3057875
1420313,0.46495
1420314,0.6065812
1420315,0.7163783
1420316,0.7873754
1420317,0.8109401
1420318,0.7861675
1420319,0.7170352
1420320,0.6086099
1420321,0.4717118
1420322,0.3144837
1420323,0.1528728
1420400,0.02075491
1420401,0
1420402,0
1420403,0
1420404,0
1420405,0
1420406,0
1420407,0
1420408,0
1420409,0
1420410,0
1420411,0.1397719
1420412,0.2992531
1420413,0.431375
1420414,0.5953187
1420415,0.7049103
1420416,0.774138
1420417,0.798507
1420418,0.7748588
1420419,0.7088381
1420420,0.4924707
1420421,0.4678231
1420422,0.3108594
1420423,0.1496096
1420500,0.01879668
1420501,0
1420502,0
1420503,0
1420504,0
1420505,0
1420506,0
1420507,0
1420508,0
1420509,0
1420510,0
1420511,0.01221875
1420512,0.1935344
1420513,0.2315188
1420514,0.5913343
1420515,0.2511134
1420516,0.3490065
1420517,0.695794
1420518,0.2797581
1420519,0.2784866
1420520,0.6224087
1420521,0.4854418
1420522,0.3006625
1420523,0.1561053
1420600,0.01684006
1420601,0
1420602,0
1420603,0
1420604,0
1420605,0
1420606,0
1420607,0
1420608,0
1420609,0
1420610,0
1420611,0.1145375
1420612,0.3094
1420613,0.4743531
1420614,0.6194906
1420615,0.7360063
1420616,0.8091902
1420617,0.8383758
1420618,0.8121607
1420619,0.7417787
1420620,0.6331653
1420621,0.4892899
1420622,0.3250453
1420623,0.1566418
1420700,0.01489667
1420701,0
1420702,0
1420703,0
1420704,0
1420705,0
1420706,0
1420707,0
1420708,0
1420709,0
1420710,0
1420711,0.1469969
1420712,0.3005281
1420713,0.4694125
1420714,0.6067938
1420715,0.3639042
1420716,0.1481208
1420717,0.8028825
1420718,0.7884589
1420719,0.7200066
1420720,0.6066227
1420721,0.3045606
1420722,0.3087327
1420723,0.1477183
1420800,0.0129625
1420801,0
1420802,0
1420803,0
1420804,0
1420805,0
1420806,0
1420807,0
1420808,0
1420809,0
1420810,0
1420811,0.02310937
1420812,0.071825
1420813,0.07517187
1420814,0.3118438
1420815,0.2584421
1420816,0.330367
1420817,0.7982494
1420818,0.7794902
1420819,0.3015431
1420820,0.614431
1420821,0.4685786
1420822,0.3089264
1420823,0.1477661
1420900,0.01110582
1420901,0
1420902,0
1420903,0
1420904,0
1420905,0
1420906,0
1420907,0
1420908,0
1420909,0
1420910,0
1420911,0.11985
1420912,0.05689687
1420913,0.04579375
1420914,0.1265437
1420915,0.7050866
1420916,0.6672564
1420917,0.8089929
1420918,0.7868178
1420919,0.7181476
1420920,0.09668472
1420921,0.4687057
1420922,0.3081477
1420923,0.145449
1421000,0.009292498
1421001,0
1421002,0
1421003,0
1421004,0
1421005,0
1421006,0
1421007,0
1421008,0
1421009,0
1421010,0
1421011,0.1329719
1421012,0.2995187
1421013,0.4871422
1421014,0.6332533
1421015,0.7433123
1421016,0.816066
1421017,0.8276817
1421018,0.8027832
1421019,0.2710084
1421020,0.6356798
1421021,0.2231809
1421022,0.1431157
1421023,0.02845973
1421100,0.007561531
1421101,0
1421102,0
1421103,0
1421104,0
1421105,0
1421106,0
1421107,0
1421108,0
1421109,0
1421110,0
1421111,0.1348312
1421112,0.00289
1421113,0.25432
1421114,0.6123188
1421115,0.7264223
1421116,0.7985869
1421117,0.8251936
1421118,0.8021536
1421119,0.7340243
1421120,0.6202784
1421121,0.4754281
1421122,0.3103454
1421123,0.1444203
1421200,0.005937907
1421201,0
1421202,0
1421203,0
1421204,0
1421205,0
1421206,0
1421207,0
1421208,0
1421209,0
1421210,0
1421211,0.1291469
1421212,0.2918156
1421213,0.4542187
1421214,0.1216031
1421215,0.724911
1421216,0.7839377
1421217,0.8080763
1421218,0.7282045
1421219,0.7145034
1421220,0.6071708
1421221,0.46601
1421222,0.3026294
1421223,0.1381599
1421300,0.004450378
1421301,0
1421302,0
1421303,0
1421304,0
1421305,0
1421306,0
1421307,0
1421308,0
1421309,0
1421310,0
1421311,0.1224531
1421312,0.2822
1421313,0.4430625
1421314,0.5876688
1421315,0.697221
1421316,0.771984
1421317,0.7935488
1421318,0.7442711
1421319,0.62856
1421320,0.2033212
1421321,0.2402626
1421322,0.04043134
1421323,0.03732639
1421400,0.003131291
1421401,0
1421402,0
1421403,0
1421404,0
1421405,0
1421406,0
1421407,0
1421408,0
1421409,0
1421410,0
1421411,0.01907188
1421412,0.03256562
1421413,0.3008469
1421414,0.09296875
1421415,0.2827652
1421416,0.7463644
1421417,0.06136934
1421418,0.144975
1421419,0.1782526
1421420,0.1427305
1421421,0.2313589
1421422,0.097684
1421423,0.03810554
1421500,0.002015366
1421501,0
1421502,0
1421503,0
1421504,0
1421505,0
1421506,0
1421507,0
1421508,0
1421509,0
1421510,0
1421511,0.05790625
1421512,0.04860938
1421513,0.09073751
1421514,0.04345625
1421515,0.1377247
1421516,0.4344013
1421517,0.7089271
1421518,0.3097268
1421519,0.1841883
1421520,0.1446612
1421521,0.2987374
1421522,0.1853074
1421523,0.09821037
1421600,0.00010625
1421601,0
1421602,0
1421603,0
1421604,0
1421605,0
1421606,0
1421607,0
1421608,0
1421609,0
1421610,0
1421611,0.02374688
1421612,0.2689719
1421613,0.4320125
1421614,0.5827281
1421615,0.6972699
1421616,0.7693493
1421617,0.7944086
1421618,0.7646214
1421619,0.7015902
1421620,0.5915018
1421621,0.451136
1421622,0.2899999
1421623,0.1280252
1421700,0.000518706
1421701,0
1421702,0
1421703,0
1421704,0
1421705,0
1421706,0
1421707,0
1421708,0
1421709,0
1421710,0
1421711,0.1057719
1421712,0.2802344
1421713,0.4438594
1421714,0.5885187
1421715,0.7019675
1421716,0.7754647
1421717,0.8042106
1421718,0.7841002
1421719,0.7108896
1421720,0.6021467
1421721,0.4542903
1421722,0.293014
1421723,0.1259477
1421800,0.000163289
1421801,0
1421802,0
1421803,0
1421804,0
1421805,0
1421806,0
1421807,0
1421808,0
1421809,0
1421810,0
1421811,0.1013625
1421812,0.2292344
1421813,0.4684031
1421814,0.5707219
1421815,0.7047001
1421816,0.7670294
1421817,0.788414
1421818,0.7579415
1421819,0.702568
1421820,0.5947719
1421821,0.4507621
1421822,0.2871033
1421823,0.1234834
1421900,0
1421901,0
1421902,0
1421903,0
1421904,0
1421905,0
1421906,0
1421907,0
1421908,0
1421909,0
1421910,0
1421911,0.1035938
1421912,0.2815625
1421913,0.4477375
1421914,0.5935656
1421915,0.7040676
1421916,0.7736908
1421917,0.800634
1421918,0.6494
1421919,0.5797
1421920,0.4607
1421921,0.3587
